sectors,state_name,state_fips,value
Information and data processing services,Pennsylvania,42,1.3943331597117432
"Federal Reserve banks, credit intermediation, and related activities",Pennsylvania,42,1.338558774903603
"Securities, commodity contracts, and investments",Pennsylvania,42,1.5338539774455997
Insurance carriers and related activities,Pennsylvania,42,1.4986379086577828
"Funds, trusts, and other financial vehicles",Pennsylvania,42,1.3608143983148402
Real estate,Pennsylvania,42,1.5595660422977058
Rental and leasing services and lessors of intangible assets,Pennsylvania,42,1.8187163427118127
Legal services,Pennsylvania,42,2.0471064024236694
Computer systems design and related services,Pennsylvania,42,1.076791882970629
"Miscellaneous professional, scientific, and technical services",Pennsylvania,42,1.8180724171391769
Management of companies and enterprises,Pennsylvania,42,1.5853729588409005
Administrative and support services,Pennsylvania,42,1.2653957073021798
Waste management and remediation services,Pennsylvania,42,1.423105258633026
Educational services,Pennsylvania,42,1.5287222389128965
Ambulatory health care services,Pennsylvania,42,1.4372428160968989
Hospitals and nursing and residential care facilities,Pennsylvania,42,1.528470195004743
Social assistance,Pennsylvania,42,1.754570706677684
"Performing arts, spectator sports, museums, and related activities",Pennsylvania,42,1.5258801337099497
"Amusements, gambling, and recreation industries",Pennsylvania,42,1.4870107920226583
Accommodation,Pennsylvania,42,1.6477054695150852
Food services and drinking places,Pennsylvania,42,1.5926291833864392
"Other services, except government",Pennsylvania,42,1.6506139252451144
Federal general government (defense),Pennsylvania,42,1.563246959085382
Federal general government (nondefense),Pennsylvania,42,1.717588530239327
Federal government enterprises,Pennsylvania,42,1.4736834209536982
State and local general government,Pennsylvania,42,1.7010744623856238
State and local government enterprises,Pennsylvania,42,1.533288951168202
Federal general government (defense),Pennsylvania,42,1.540009793813404
Federal general government (nondefense),Pennsylvania,42,1.4347363814682046
Federal government enterprises,Pennsylvania,42,1.5182088488597318
State and local general government,Pennsylvania,42,1.5476179460028985
State and local government enterprises,Pennsylvania,42,1.97021439932392
Farms,Rhode Island,44,1.402902034879725
"Forestry, fishing, and related activities",Rhode Island,44,1.1598812436397408
Oil and gas extraction,Rhode Island,44,1.4304499349240758
"Mining, except oil and gas",Rhode Island,44,1.3515008930293635
Support activities for mining,Rhode Island,44,1.35926525583024
Utilities,Rhode Island,44,1.321978397824516
Construction,Rhode Island,44,1.4938608341677515
Wood products,Rhode Island,44,1.3988665769818205
Nonmetallic mineral products,Rhode Island,44,1.488608030930606
Primary metals,Rhode Island,44,1.908257983031456
Fabricated metal products,Rhode Island,44,1.858108064762331
Machinery,Rhode Island,44,1.6847650279371598
Computer and electronic products,Rhode Island,44,1.3047291756962418
"Electrical equipment, appliances, and components",Rhode Island,44,1.669651730531206
"Motor vehicles, bodies and trailers, and parts",Rhode Island,44,1.7028828793837592
Other transportation equipment,Rhode Island,44,1.788907664009424
Furniture and related products,Rhode Island,44,1.7350456421561389
Miscellaneous manufacturing,Rhode Island,44,1.5222697602844408
Food and beverage and tobacco products,Rhode Island,44,1.565979719911566
Textile mills and textile product mills,Rhode Island,44,1.9438973491976208
Apparel and leather and allied products,Rhode Island,44,1.5301350569094356
Paper products,Rhode Island,44,1.7402788370859903
Printing and related support activities,Rhode Island,44,1.635253048702909
Petroleum and coal products,Rhode Island,44,1.216594804880773
Chemical products,Rhode Island,44,1.6157126715107035
Plastics and rubber products,Rhode Island,44,1.945096949312576
Wholesale trade,Rhode Island,44,1.5022451540196593
Retail trade,Rhode Island,44,1.3695252891528762
Air transportation,Rhode Island,44,1.3757859610952876
Rail transportation,Rhode Island,44,1.4073061689593696
Water transportation,Rhode Island,44,1.4546598781276665
Truck transportation,Rhode Island,44,1.3161853288119922
Transit and ground passenger transportation,Rhode Island,44,1.3313256441845576
Pipeline transportation,Rhode Island,44,1.6707188436671347
Other transportation and support activities,Rhode Island,44,1.530329192363589
Warehousing and storage,Rhode Island,44,1.650966133301501
Publishing industries (includes software),Rhode Island,44,1.3084826795352746
Motion picture and sound recording industries,Rhode Island,44,1.454584695246134
Broadcasting and telecommunications,Rhode Island,44,1.37680893872902
Information and data processing services,Rhode Island,44,1.3353239030493091
"Federal Reserve banks, credit intermediation, and related activities",Rhode Island,44,1.2779147369343975
"Securities, commodity contracts, and investments",Rhode Island,44,1.4476629932785612
Insurance carriers and related activities,Rhode Island,44,1.440231064162638
"Funds, trusts, and other financial vehicles",Rhode Island,44,1.3369845346564333
Real estate,Rhode Island,44,1.5183338612351864
Rental and leasing services and lessors of intangible assets,Rhode Island,44,1.7948052841277675
Legal services,Rhode Island,44,2.126942554148479
Computer systems design and related services,Rhode Island,44,1.0643168872264432
"Miscellaneous professional, scientific, and technical services",Rhode Island,44,1.733081908810326
Management of companies and enterprises,Rhode Island,44,1.5347007145579892
Administrative and support services,Rhode Island,44,1.2343031086568963
Waste management and remediation services,Rhode Island,44,1.3859268104411375
Educational services,Rhode Island,44,1.4537691000528767
Ambulatory health care services,Rhode Island,44,1.4003215437695584
Hospitals and nursing and residential care facilities,Rhode Island,44,1.4526133800057068
Social assistance,Rhode Island,44,1.5970283219060302
"Performing arts, spectator sports, museums, and related activities",Rhode Island,44,1.4033615434716709
"Amusements, gambling, and recreation industries",Rhode Island,44,1.4388662179224023
Accommodation,Rhode Island,44,1.5556248967362138
Food services and drinking places,Rhode Island,44,1.5050830089725784
"Other services, except government",Rhode Island,44,1.500331289089624
Federal general government (defense),Rhode Island,44,1.4350966249003436
Federal general government (nondefense),Rhode Island,44,1.547386351615594
Federal government enterprises,Rhode Island,44,1.400350809558618
State and local general government,Rhode Island,44,1.5378054265224632
State and local government enterprises,Rhode Island,44,1.423245682114623
Federal general government (defense),Rhode Island,44,1.448679675590835
Federal general government (nondefense),Rhode Island,44,1.3455019759274385
Federal government enterprises,Rhode Island,44,1.3771042273410157
State and local general government,Rhode Island,44,1.3904447484704183
State and local government enterprises,Rhode Island,44,1.661898313996525
Farms,South Carolina,45,1.6846944339281822
"Forestry, fishing, and related activities",South Carolina,45,1.350873633908698
Oil and gas extraction,South Carolina,45,1.5461292450497548
"Mining, except oil and gas",South Carolina,45,1.5321041308239716
Support activities for mining,South Carolina,45,1.431925178864266
Utilities,South Carolina,45,1.4378312982144823
Construction,South Carolina,45,1.7499798728718348
Wood products,South Carolina,45,2.075128327936925
Nonmetallic mineral products,South Carolina,45,1.7903442575137487
Primary metals,South Carolina,45,2.1635488451381977
Fabricated metal products,South Carolina,45,2.036091658061728
Machinery,South Carolina,45,2.008831527279762
Computer and electronic products,South Carolina,45,1.3084371597005942
"Electrical equipment, appliances, and components",South Carolina,45,1.970482018440944
"Motor vehicles, bodies and trailers, and parts",South Carolina,45,2.5348415698507787
Other transportation equipment,South Carolina,45,1.875803833484043
Furniture and related products,South Carolina,45,2.051707046801452
Miscellaneous manufacturing,South Carolina,45,1.644546791797741
Food and beverage and tobacco products,South Carolina,45,1.8545126015718725
Textile mills and textile product mills,South Carolina,45,2.116791597004012
Apparel and leather and allied products,South Carolina,45,1.6737870496551246
Paper products,South Carolina,45,2.110613325586025
Printing and related support activities,South Carolina,45,1.818177642719584
Petroleum and coal products,South Carolina,45,1.2772183978901273
Chemical products,South Carolina,45,1.7253426656173358
Plastics and rubber products,South Carolina,45,2.1344638672146017
Wholesale trade,South Carolina,45,1.6093723552807984
Retail trade,South Carolina,45,1.5091328456697726
Air transportation,South Carolina,45,1.529450045732124
Rail transportation,South Carolina,45,1.5334217709152014
Water transportation,South Carolina,45,1.593011894332678
Truck transportation,South Carolina,45,1.4122207073839117
Transit and ground passenger transportation,South Carolina,45,1.550833051031792
Pipeline transportation,South Carolina,45,1.7772970055605268
Other transportation and support activities,South Carolina,45,1.7127480941161073
Warehousing and storage,South Carolina,45,1.770984775354792
Publishing industries (includes software),South Carolina,45,1.4565209362416698
Motion picture and sound recording industries,South Carolina,45,1.5938008708588915
Broadcasting and telecommunications,South Carolina,45,1.5369890984475356
Information and data processing services,South Carolina,45,1.3827577918952214
"Federal Reserve banks, credit intermediation, and related activities",South Carolina,45,1.348494944370158
"Securities, commodity contracts, and investments",South Carolina,45,1.5097772289883014
Insurance carriers and related activities,South Carolina,45,1.506876690727492
"Funds, trusts, and other financial vehicles",South Carolina,45,1.453896693295436
Real estate,South Carolina,45,1.6736735692916018
Rental and leasing services and lessors of intangible assets,South Carolina,45,1.6790101552273422
Legal services,South Carolina,45,1.9403654758539377
Computer systems design and related services,South Carolina,45,1.152299421920687
"Miscellaneous professional, scientific, and technical services",South Carolina,45,1.918220674636342
Management of companies and enterprises,South Carolina,45,1.653747693564375
Administrative and support services,South Carolina,45,1.2725315299280977
Waste management and remediation services,South Carolina,45,1.4389528584345035
Educational services,South Carolina,45,1.5377823788007108
Ambulatory health care services,South Carolina,45,1.4871724274029068
Hospitals and nursing and residential care facilities,South Carolina,45,1.5603892014252423
Social assistance,South Carolina,45,1.7645742124108352
"Performing arts, spectator sports, museums, and related activities",South Carolina,45,1.5085301759127372
"Amusements, gambling, and recreation industries",South Carolina,45,1.4990024887923914
Accommodation,South Carolina,45,1.6476857411815222
Food services and drinking places,South Carolina,45,1.613971690023886
"Other services, except government",South Carolina,45,1.6286556749735803
Federal general government (defense),South Carolina,45,1.444315804354912
Federal general government (nondefense),South Carolina,45,1.6968996803430398
Federal government enterprises,South Carolina,45,1.4945288636295282
State and local general government,South Carolina,45,1.6822113521406488
State and local government enterprises,South Carolina,45,1.568055141149898
Federal general government (defense),South Carolina,45,1.529815796678868
Federal general government (nondefense),South Carolina,45,1.448532979194295
Federal government enterprises,South Carolina,45,1.5116160577706783
State and local general government,South Carolina,45,1.487721169238793
State and local government enterprises,South Carolina,45,1.851904664152132
Farms,South Dakota,46,1.9172960288962952
"Forestry, fishing, and related activities",South Dakota,46,1.3276985861101125
Oil and gas extraction,South Dakota,46,1.4407215980232717
"Mining, except oil and gas",South Dakota,46,1.4854435357420852
Support activities for mining,South Dakota,46,1.379697601661915
Utilities,South Dakota,46,1.3772953657252562
Construction,South Dakota,46,1.598890618007596
Wood products,South Dakota,46,1.9063691364355528
Nonmetallic mineral products,South Dakota,46,1.6817177565383477
Primary metals,South Dakota,46,1.8026721006831088
Fabricated metal products,South Dakota,46,1.6679900561878218
Machinery,South Dakota,46,1.719033429578208
Computer and electronic products,South Dakota,46,1.2229976475107087
"Electrical equipment, appliances, and components",South Dakota,46,1.6173284615034316
"Motor vehicles, bodies and trailers, and parts",South Dakota,46,2.2202272068872624
Other transportation equipment,South Dakota,46,1.3905927436973469
Furniture and related products,South Dakota,46,1.827210710716353
Miscellaneous manufacturing,South Dakota,46,1.4513110148505706
Food and beverage and tobacco products,South Dakota,46,2.188737357797154
Textile mills and textile product mills,South Dakota,46,1.7555092634596845
Apparel and leather and allied products,South Dakota,46,1.510627503642882
Paper products,South Dakota,46,1.781892247119464
Printing and related support activities,South Dakota,46,1.544269342249772
Petroleum and coal products,South Dakota,46,1.210272591709224
Chemical products,South Dakota,46,1.4265033924896997
Plastics and rubber products,South Dakota,46,1.646190622340914
Wholesale trade,South Dakota,46,1.442294586403017
Retail trade,South Dakota,46,1.3428673990561326
Air transportation,South Dakota,46,1.360257402915764
Rail transportation,South Dakota,46,1.3706041881820272
Water transportation,South Dakota,46,1.3919581836115682
Truck transportation,South Dakota,46,1.2929210124156223
Transit and ground passenger transportation,South Dakota,46,1.3756036180596043
Pipeline transportation,South Dakota,46,1.5512771251555784
Other transportation and support activities,South Dakota,46,1.547642837061902
Warehousing and storage,South Dakota,46,1.5742952196954314
Publishing industries (includes software),South Dakota,46,1.291341813603662
Motion picture and sound recording industries,South Dakota,46,1.422992421213061
Broadcasting and telecommunications,South Dakota,46,1.3511165294563976
Information and data processing services,South Dakota,46,1.258225364144964
"Federal Reserve banks, credit intermediation, and related activities",South Dakota,46,1.2207828744986482
"Securities, commodity contracts, and investments",South Dakota,46,1.4051185874977945
Insurance carriers and related activities,South Dakota,46,1.375057206349669
"Funds, trusts, and other financial vehicles",South Dakota,46,1.2954833524405125
Real estate,South Dakota,46,1.4378506757034906
Rental and leasing services and lessors of intangible assets,South Dakota,46,1.702378463803832
Legal services,South Dakota,46,2.072509470434495
Computer systems design and related services,South Dakota,46,1.0691126656660628
"Miscellaneous professional, scientific, and technical services",South Dakota,46,1.5846294995252836
Management of companies and enterprises,South Dakota,46,1.4673665740518382
Administrative and support services,South Dakota,46,1.183742095274351
Waste management and remediation services,South Dakota,46,1.3190503360403565
Educational services,South Dakota,46,1.3804390476985082
Ambulatory health care services,South Dakota,46,1.3266375567555206
Hospitals and nursing and residential care facilities,South Dakota,46,1.3989901235685789
Social assistance,South Dakota,46,1.5578354755506134
"Performing arts, spectator sports, museums, and related activities",South Dakota,46,1.362404572285942
"Amusements, gambling, and recreation industries",South Dakota,46,1.3464791648869876
Accommodation,South Dakota,46,1.472454698236288
Food services and drinking places,South Dakota,46,1.4157302456806915
"Other services, except government",South Dakota,46,1.5371625230803287
Federal general government (defense),South Dakota,46,1.3501173139610918
Federal general government (nondefense),South Dakota,46,1.5322645987892751
Federal government enterprises,South Dakota,46,1.40589153361451
State and local general government,South Dakota,46,1.5757662399985124
State and local government enterprises,South Dakota,46,1.3802888480112945
Federal general government (defense),South Dakota,46,1.3225430090031614
Federal general government (nondefense),South Dakota,46,1.3042807679645525
Federal government enterprises,South Dakota,46,1.4577092584255056
State and local general government,South Dakota,46,1.411463823848183
State and local government enterprises,South Dakota,46,1.7326044297134715
Farms,Tennessee,47,1.7097180911850136
"Forestry, fishing, and related activities",Tennessee,47,1.2761193106748774
Oil and gas extraction,Tennessee,47,1.5512113926076525
"Mining, except oil and gas",Tennessee,47,1.550560007585574
Support activities for mining,Tennessee,47,1.4583498910070811
Utilities,Tennessee,47,1.4267488175542935
Construction,Tennessee,47,1.7727571597735652
Wood products,Tennessee,47,1.977901594314057
Nonmetallic mineral products,Tennessee,47,1.824239219526344
Primary metals,Tennessee,47,2.1997926745201752
Fabricated metal products,Tennessee,47,2.0448999783605184
Machinery,Tennessee,47,2.0154686914866264
Computer and electronic products,Tennessee,47,1.2908932216126794
"Electrical equipment, appliances, and components",Tennessee,47,1.9767651638783013
"Motor vehicles, bodies and trailers, and parts",Tennessee,47,2.545903439594146
Other transportation equipment,Tennessee,47,1.6511266184503088
Furniture and related products,Tennessee,47,2.073149404077989
Miscellaneous manufacturing,Tennessee,47,1.6519415998645537
Food and beverage and tobacco products,Tennessee,47,1.972116739119139
Textile mills and textile product mills,Tennessee,47,2.114121701524504
Apparel and leather and allied products,Tennessee,47,1.7406957255520257
Paper products,Tennessee,47,2.0898934592388634
Printing and related support activities,Tennessee,47,1.817463817703464
Petroleum and coal products,Tennessee,47,1.3001061723899825
Chemical products,Tennessee,47,1.7367493069485755
Plastics and rubber products,Tennessee,47,2.1337479372013703
Wholesale trade,Tennessee,47,1.618976502643508
Retail trade,Tennessee,47,1.503460664501482
Air transportation,Tennessee,47,1.509946403772936
Rail transportation,Tennessee,47,1.5159931037101482
Water transportation,Tennessee,47,1.5905438435919717
Truck transportation,Tennessee,47,1.4812302655482583
Transit and ground passenger transportation,Tennessee,47,1.5804841513269348
Pipeline transportation,Tennessee,47,1.860961680256156
Other transportation and support activities,Tennessee,47,1.774442966341065
Warehousing and storage,Tennessee,47,1.823231327403071
Publishing industries (includes software),Tennessee,47,1.4283597390846765
Motion picture and sound recording industries,Tennessee,47,1.6193800177094513
Broadcasting and telecommunications,Tennessee,47,1.5488282096137909
Information and data processing services,Tennessee,47,1.4009958770439437
"Federal Reserve banks, credit intermediation, and related activities",Tennessee,47,1.667749132867291
"Securities, commodity contracts, and investments",Tennessee,47,1.691073931164763
Insurance carriers and related activities,Tennessee,47,1.5225188675040762
"Funds, trusts, and other financial vehicles",Tennessee,47,1.4530402674255718
Real estate,Tennessee,47,1.6818593265420474
Rental and leasing services and lessors of intangible assets,Tennessee,47,1.829728454284416
Legal services,Tennessee,47,2.075594589248829
Computer systems design and related services,Tennessee,47,1.1373041923428115
"Miscellaneous professional, scientific, and technical services",Tennessee,47,1.9188132173918595
Management of companies and enterprises,Tennessee,47,1.6829427319810173
Administrative and support services,Tennessee,47,1.282600166644824
Waste management and remediation services,Tennessee,47,1.4539249294013847
Educational services,Tennessee,47,1.558759745289518
Ambulatory health care services,Tennessee,47,1.5027103233843582
Hospitals and nursing and residential care facilities,Tennessee,47,1.5759921232791705
Social assistance,Tennessee,47,1.778194486627388
"Performing arts, spectator sports, museums, and related activities",Tennessee,47,1.5257202496729687
"Amusements, gambling, and recreation industries",Tennessee,47,1.5108045095432483
Accommodation,Tennessee,47,1.671070030138383
Food services and drinking places,Tennessee,47,1.6275262347936366
"Other services, except government",Tennessee,47,1.6895094549202578
Federal general government (defense),Tennessee,47,1.6044770835143614
Federal general government (nondefense),Tennessee,47,1.718036438106745
Federal government enterprises,Tennessee,47,1.5056056684524457
State and local general government,Tennessee,47,1.7193994667157917
State and local government enterprises,Tennessee,47,1.570163739990045
Federal general government (defense),Tennessee,47,1.4556446945539716
Federal general government (nondefense),Tennessee,47,1.4573773482045282
Federal government enterprises,Tennessee,47,1.5539573396148283
State and local general government,Tennessee,47,1.5278892366179335
State and local government enterprises,Tennessee,47,1.8843152120601443
Farms,Texas,48,1.761662675815109
"Forestry, fishing, and related activities",Texas,48,1.327953473135404
Oil and gas extraction,Texas,48,1.7613430706160826
"Mining, except oil and gas",Texas,48,1.635118965091115
Support activities for mining,Texas,48,1.56377249390225
Utilities,Texas,48,1.618775962518628
Construction,Texas,48,1.7610143229282842
Wood products,Texas,48,1.9007675757203564
Nonmetallic mineral products,Texas,48,1.8466481281482567
Primary metals,Texas,48,1.940290000617636
Fabricated metal products,Texas,48,1.844148028807032
Machinery,Texas,48,1.8424639812038488
Computer and electronic products,Texas,48,1.384552512473421
"Electrical equipment, appliances, and components",Texas,48,1.8046030243325508
"Motor vehicles, bodies and trailers, and parts",Texas,48,2.090116361411653
Other transportation equipment,Texas,48,1.9138514385615168
Furniture and related products,Texas,48,1.8937503658715928
Miscellaneous manufacturing,Texas,48,1.6013620960279729
Food and beverage and tobacco products,Texas,48,1.9078402157190493
Textile mills and textile product mills,Texas,48,1.9246559741571987
Apparel and leather and allied products,Texas,48,1.6864243989314445
Paper products,Texas,48,1.890064164189193
Printing and related support activities,Texas,48,1.7509610709906342
Petroleum and coal products,Texas,48,2.212612873165119
Chemical products,Texas,48,1.834352992642159
Plastics and rubber products,Texas,48,2.1088830173521425
Wholesale trade,Texas,48,1.6706321043671368
Retail trade,Texas,48,1.5349053996983166
Air transportation,Texas,48,1.5550046472441834
Rail transportation,Texas,48,1.568280111400279
Water transportation,Texas,48,1.6265768164187933
Truck transportation,Texas,48,1.741074611114241
Transit and ground passenger transportation,Texas,48,1.6984027610373482
Pipeline transportation,Texas,48,2.0766639978585424
Other transportation and support activities,Texas,48,1.8807625227630933
Warehousing and storage,Texas,48,1.902689697588508
Publishing industries (includes software),Texas,48,1.4953575882659238
Motion picture and sound recording industries,Texas,48,1.7251439139967284
Broadcasting and telecommunications,Texas,48,1.6084848817362556
Information and data processing services,Texas,48,1.437474074638926
"Federal Reserve banks, credit intermediation, and related activities",Texas,48,1.4464362202833787
"Securities, commodity contracts, and investments",Texas,48,1.5843804708470302
Insurance carriers and related activities,Texas,48,1.5737121299113113
"Funds, trusts, and other financial vehicles",Texas,48,1.5280732709525926
Real estate,Texas,48,1.7878672009069003
Rental and leasing services and lessors of intangible assets,Texas,48,1.836225599198186
Legal services,Texas,48,2.3435264356438936
Computer systems design and related services,Texas,48,1.161329321861535
"Miscellaneous professional, scientific, and technical services",Texas,48,1.989748713130546
Management of companies and enterprises,Texas,48,1.730552504403225
Administrative and support services,Texas,48,1.3041310736657254
Waste management and remediation services,Texas,48,1.4885532988410997
Educational services,Texas,48,1.5856669947798323
Ambulatory health care services,Texas,48,1.579627843699582
Hospitals and nursing and residential care facilities,Texas,48,1.603774501692533
Social assistance,Texas,48,1.826675888785498
"Performing arts, spectator sports, museums, and related activities",Texas,48,1.567656551995058
"Amusements, gambling, and recreation industries",Texas,48,1.5276687356549377
Accommodation,Texas,48,1.6905929613472783
Food services and drinking places,Texas,48,1.6386897122116988
"Other services, except government",Texas,48,1.641745305043092
Federal general government (defense),Texas,48,1.552676865772457
Federal general government (nondefense),Texas,48,1.783922737502023
Federal government enterprises,Texas,48,1.532871755102947
State and local general government,Texas,48,1.7402332465773078
State and local government enterprises,Texas,48,1.592237170756213
Federal general government (defense),Texas,48,1.5876083848962363
Federal general government (nondefense),Texas,48,1.4831146940804854
Federal government enterprises,Texas,48,1.6052660703106705
State and local general government,Texas,48,1.5755807505769053
State and local government enterprises,Texas,48,2.0797638710772413
Farms,Utah,49,1.84943437905818
"Forestry, fishing, and related activities",Utah,49,1.259553324286486
Oil and gas extraction,Utah,49,1.6123791716733658
"Mining, except oil and gas",Utah,49,1.544706441106663
Support activities for mining,Utah,49,1.46530391727373
Utilities,Utah,49,1.4835817235908364
Construction,Utah,49,1.6620382125658246
Wood products,Utah,49,1.501497625967016
Nonmetallic mineral products,Utah,49,1.7912973155285536
Primary metals,Utah,49,2.164216487778398
Fabricated metal products,Utah,49,1.9932566548692936
Machinery,Utah,49,1.8084667932398333
Computer and electronic products,Utah,49,1.3509215395640957
"Electrical equipment, appliances, and components",Utah,49,1.844641467226764
"Motor vehicles, bodies and trailers, and parts",Utah,49,1.7467758934858062
Other transportation equipment,Utah,49,1.8634893513224229
Furniture and related products,Utah,49,1.7897156911690977
Miscellaneous manufacturing,Utah,49,1.5754372420088092
Food and beverage and tobacco products,Utah,49,2.1404481401091844
Textile mills and textile product mills,Utah,49,1.849816613623004
Apparel and leather and allied products,Utah,49,1.578487748537535
Paper products,Utah,49,1.8503388006839043
Printing and related support activities,Utah,49,1.7141243305211915
Petroleum and coal products,Utah,49,1.730613255777795
Chemical products,Utah,49,1.66741266042743
Plastics and rubber products,Utah,49,1.943431005141496
Wholesale trade,Utah,49,1.5754216982016562
Retail trade,Utah,49,1.4468555674225847
Air transportation,Utah,49,1.473147575764423
Rail transportation,Utah,49,1.4776080161796368
Water transportation,Utah,49,1.5440085632678424
Truck transportation,Utah,49,1.6117039411043668
Transit and ground passenger transportation,Utah,49,1.4658908138787243
Pipeline transportation,Utah,49,1.902856845546252
Other transportation and support activities,Utah,49,1.740974327177313
Warehousing and storage,Utah,49,1.7210227928416348
Publishing industries (includes software),Utah,49,1.3637919417175275
Motion picture and sound recording industries,Utah,49,1.6303186085848411
Broadcasting and telecommunications,Utah,49,1.5037421336199714
Information and data processing services,Utah,49,1.4477671378770411
"Federal Reserve banks, credit intermediation, and related activities",Utah,49,1.4162519000283975
"Securities, commodity contracts, and investments",Utah,49,1.5781526347855916
Insurance carriers and related activities,Utah,49,1.519111704310704
"Funds, trusts, and other financial vehicles",Utah,49,1.378169522539154
Real estate,Utah,49,1.5730624363964412
Rental and leasing services and lessors of intangible assets,Utah,49,1.626347459526128
Legal services,Utah,49,2.1454275362369044
Computer systems design and related services,Utah,49,1.0755351419712007
"Miscellaneous professional, scientific, and technical services",Utah,49,1.7913058167034943
Management of companies and enterprises,Utah,49,1.592573864509877
Administrative and support services,Utah,49,1.2698994811687283
Waste management and remediation services,Utah,49,1.4393687831760182
Educational services,Utah,49,1.5192078798210067
Ambulatory health care services,Utah,49,1.455310623678484
Hospitals and nursing and residential care facilities,Utah,49,1.5290704410406195
Social assistance,Utah,49,1.675824196042003
"Performing arts, spectator sports, museums, and related activities",Utah,49,1.5066278998343026
"Amusements, gambling, and recreation industries",Utah,49,1.461049065077079
Accommodation,Utah,49,1.624035843096064
Food services and drinking places,Utah,49,1.5701285416950883
"Other services, except government",Utah,49,1.6211314348829329
Federal general government (defense),Utah,49,1.5263143237991923
Federal general government (nondefense),Utah,49,1.6906768234069174
Federal government enterprises,Utah,49,1.466865957107952
State and local general government,Utah,49,1.6912871090715584
State and local government enterprises,Utah,49,1.50141078172543
Federal general government (defense),Utah,49,1.536698735517092
Federal general government (nondefense),Utah,49,1.4324491174798557
Federal government enterprises,Utah,49,1.4239053896303455
State and local general government,Utah,49,1.5318172079498666
State and local government enterprises,Utah,49,1.914836384605905
Farms,Vermont,50,1.874556583922006
"Forestry, fishing, and related activities",Vermont,50,1.2968482112296345
Oil and gas extraction,Vermont,50,1.3613357152466572
"Mining, except oil and gas",Vermont,50,1.3443542530750925
Support activities for mining,Vermont,50,1.3030635160917774
Utilities,Vermont,50,1.326187142146356
Construction,Vermont,50,1.5444772722479103
Wood products,Vermont,50,1.824391178226645
Nonmetallic mineral products,Vermont,50,1.531039303232772
Primary metals,Vermont,50,1.3491886257259558
Fabricated metal products,Vermont,50,1.3792468456610572
Machinery,Vermont,50,1.5304366408220105
Computer and electronic products,Vermont,50,1.2815654855570144
"Electrical equipment, appliances, and components",Vermont,50,1.5025231728721282
"Motor vehicles, bodies and trailers, and parts",Vermont,50,1.511640615081682
Other transportation equipment,Vermont,50,1.7061173160413268
Furniture and related products,Vermont,50,1.6942076857982822
Miscellaneous manufacturing,Vermont,50,1.4150757128110305
Food and beverage and tobacco products,Vermont,50,2.1363644782167404
Textile mills and textile product mills,Vermont,50,1.6826852013307367
Apparel and leather and allied products,Vermont,50,1.4642995444251548
Paper products,Vermont,50,1.842423976775445
Printing and related support activities,Vermont,50,1.624056301226689
Petroleum and coal products,Vermont,50,1.182849017226444
Chemical products,Vermont,50,1.502098038567449
Plastics and rubber products,Vermont,50,1.7519083594539804
Wholesale trade,Vermont,50,1.460275372310665
Retail trade,Vermont,50,1.3398067234458708
Air transportation,Vermont,50,1.363920362755767
Rail transportation,Vermont,50,1.370066341900546
Water transportation,Vermont,50,1.4045228003328247
Truck transportation,Vermont,50,1.2623561437025352
Transit and ground passenger transportation,Vermont,50,1.346225361596393
Pipeline transportation,Vermont,50,1.5344489850217626
Other transportation and support activities,Vermont,50,1.469748088751655
Warehousing and storage,Vermont,50,1.543690341259686
Publishing industries (includes software),Vermont,50,1.2857624548299822
Motion picture and sound recording industries,Vermont,50,1.4033936530020568
Broadcasting and telecommunications,Vermont,50,1.332818230882029
Information and data processing services,Vermont,50,1.3218123656424186
"Federal Reserve banks, credit intermediation, and related activities",Vermont,50,1.23433081997323
"Securities, commodity contracts, and investments",Vermont,50,1.4479216847122585
Insurance carriers and related activities,Vermont,50,1.4070462484651027
"Funds, trusts, and other financial vehicles",Vermont,50,1.273678930248233
Real estate,Vermont,50,1.412701119666626
Rental and leasing services and lessors of intangible assets,Vermont,50,1.64552838876888
Legal services,Vermont,50,1.688123446397913
Computer systems design and related services,Vermont,50,1.0650416000233047
"Miscellaneous professional, scientific, and technical services",Vermont,50,1.638848468710864
Management of companies and enterprises,Vermont,50,1.4534239140469023
Administrative and support services,Vermont,50,1.2013579092431996
Waste management and remediation services,Vermont,50,1.3512929227067163
Educational services,Vermont,50,1.4073829374290363
Ambulatory health care services,Vermont,50,1.3337156734683038
Hospitals and nursing and residential care facilities,Vermont,50,1.4049129729030063
Social assistance,Vermont,50,1.5658860674028443
"Performing arts, spectator sports, museums, and related activities",Vermont,50,1.376191353973527
"Amusements, gambling, and recreation industries",Vermont,50,1.3752451343584473
Accommodation,Vermont,50,1.491042871845266
Food services and drinking places,Vermont,50,1.4415628538536664
"Other services, except government",Vermont,50,1.5066333077386702
Federal general government (defense),Vermont,50,1.3920990126789192
Federal general government (nondefense),Vermont,50,1.5251816870457555
Federal government enterprises,Vermont,50,1.3962535821949082
State and local general government,Vermont,50,1.5659368085589398
State and local government enterprises,Vermont,50,1.3766407920532833
Federal general government (defense),Vermont,50,1.4428602357870364
Federal general government (nondefense),Vermont,50,1.3307262596376606
Federal government enterprises,Vermont,50,1.3537786984656808
State and local general government,Vermont,50,1.4198447887893362
State and local government enterprises,Vermont,50,1.657637800769376
Farms,Virginia,51,1.433878166799015
